id,event_id,league_name,home_team,away_team,event_time,bet_type,selection,handicap,odds,fair_odds,estimated_roi,result,profit,created_at,updated_at,actual_result
571,180359174,TT Cup,Dominik Lafek,Pavel Vyvial,2025-08-28 15:50:00,Total,Under U 75.5,75.5,1.83,1.5,21.999999999999996,,,2025-08-28 14:47:05,2025-08-28 14:47:05,
572,180359683,TT Cup,Jaroslav Dohnal,Lukas Jirka,2025-08-28 15:55:00,To Win,Away,,2.1,1.0,110.00000000000001,,,2025-08-28 14:47:05,2025-08-28 14:47:05,
573,180359178,TT Cup,Martin Topol,Dominik Lafek,2025-08-28 16:50:00,Total,Under U 75.5,75.5,1.83,1.0,83.0,,,2025-08-28 14:47:06,2025-08-28 14:47:06,
574,180359686,TT Cup,Jaroslav Dohnal,Jean-Baptiste Cousin,2025-08-28 16:55:00,To Win,Away,,2.75,2.0,37.5,,,2025-08-28 14:47:06,2025-08-28 14:47:06,
575,180359686,TT Cup,Jaroslav Dohnal,Jean-Baptiste Cousin,2025-08-28 16:55:00,Total,Over O 73.5,73.5,1.83,1.4,30.714285714285726,,,2025-08-28 14:47:06,2025-08-28 14:47:06,
576,180359453,TT Cup,Michal Dere,David Nosek,2025-08-28 17:10:00,Total,Under U 75.5,75.5,1.83,1.375,33.09090909090911,,,2025-08-28 14:47:06,2025-08-28 14:47:06,
577,180359687,TT Cup,Lukas Jirka,Ondrej Knazik,2025-08-28 17:25:00,To Win,Home,,1.83,1.0,83.0,,,2025-08-28 14:47:06,2025-08-28 14:47:06,
599,180303261,TT Elite Series,Piotr Strus,Jaroslaw Rolak,2025-08-28 15:05:00,To Win,Away,,1.8,1.1111111111111112,62.000000000000014,,,2025-08-28 14:47:08,2025-08-28 14:47:08,
602,180303262,TT Elite Series,Miroslaw Piecowski,Stanislaw Wnek,2025-08-28 15:30:00,To Win,Home,,2.5,1.3043478260869568,91.66666666666661,,,2025-08-28 14:47:09,2025-08-28 14:47:09,
605,180303251,TT Elite Series,Maciej Domin,Dawid Kosmal,2025-08-28 16:35:00,To Win,Away,,2.1,1.3333333333333333,57.50000000000001,,,2025-08-28 14:47:09,2025-08-28 14:47:09,
612,180303268,TT Elite Series,Jakub Michalczyk,Jaroslaw Rolak,2025-08-28 17:35:00,To Win,Away,,1.83,1.1111111111111112,64.70000000000002,,,2025-08-28 14:47:09,2025-08-28 14:47:09,
615,180303283,TT Elite Series,Jaroslaw Rolak,Krzysztof Pawlowski,2025-08-28 18:20:00,To Win,Home,,1.9,1.0752688172043012,76.69999999999997,,,2025-08-28 14:47:10,2025-08-28 14:47:10,
625,180303291,TT Elite Series,Jaroslaw Rolak,Krzysztof Pawlowski,2025-08-28 20:45:00,To Win,Home,,1.9,1.0752688172043012,76.69999999999997,1.0,0.8999999999999999,2025-08-28 14:47:11,2025-08-29 01:15:44,Jaroslaw Rolak
628,180303293,TT Elite Series,Stanislaw Wnek,Jaroslaw Rolak,2025-08-28 21:35:00,To Win,Away,,1.83,1.0752688172043012,70.19,,,2025-08-28 14:47:12,2025-08-28 14:47:12,
632,180357169,TT Elite Series,Kacper Glazowski,Adrian Spychala,2025-08-28 23:05:00,To Win,Home,,1.8,1.1627906976744187,54.79999999999998,,,2025-08-28 14:47:12,2025-08-28 14:47:12,
636,180357184,TT Elite Series,Jan Zandecki,Adam Dosz,2025-08-29 00:00:00,Total,Over O 74.5,74.5,1.83,1.0,83.0,,,2025-08-28 14:47:12,2025-08-28 14:47:12,
640,180357186,TT Elite Series,Martin Olejnik,Josef Braun,2025-08-29 00:40:00,To Win,Away,,2.5,1.1111111111111112,125.0,,,2025-08-28 14:47:13,2025-08-28 14:47:13,
642,180357188,TT Elite Series,Josef Braun,Adam Dosz,2025-08-29 01:25:00,To Win,Home,,3.25,1.1111111111111112,192.49999999999997,,,2025-08-28 14:47:13,2025-08-28 14:47:13,
643,180357176,TT Elite Series,Kacper Glazowski,Artur Daniel,2025-08-29 01:45:00,To Win,Home,,2.5,1.4084507042253522,77.49999999999999,,,2025-08-28 14:47:13,2025-08-28 14:47:13,
644,180357177,TT Elite Series,Miroslav Sklensky,Michal Murawski,2025-08-29 02:10:00,To Win,Home,,2.0,1.4285714285714286,39.99999999999999,,,2025-08-28 14:47:13,2025-08-28 14:47:13,
645,180357190,TT Elite Series,Dawid Michna,Adam Dosz,2025-08-29 02:15:00,To Win,Home,,2.62,1.6666666666666667,57.199999999999996,,,2025-08-28 14:47:13,2025-08-28 14:47:13,
646,180357190,TT Elite Series,Dawid Michna,Adam Dosz,2025-08-29 02:15:00,Total,Under U 74.5,74.5,1.83,1.4285714285714286,28.09999999999999,,,2025-08-28 14:47:13,2025-08-28 14:47:13,
647,180357178,TT Elite Series,Maciej Nowalinski,Artur Daniel,2025-08-29 02:35:00,To Win,Away,,1.9,1.3888888888888888,36.79999999999999,,,2025-08-28 14:47:14,2025-08-28 14:47:14,
648,180357191,TT Elite Series,Jan Zandecki,Martin Olejnik,2025-08-29 02:40:00,To Win,Home,,2.62,1.5384615384615388,70.29999999999998,,,2025-08-28 14:47:14,2025-08-28 14:47:14,
649,180357191,TT Elite Series,Jan Zandecki,Martin Olejnik,2025-08-29 02:40:00,Total,Over O 74.5,74.5,1.83,1.25,46.40000000000002,,,2025-08-28 14:47:14,2025-08-28 14:47:14,
650,180357179,TT Elite Series,Kacper Glazowski,Miroslav Sklensky,2025-08-29 03:10:00,To Win,Home,,2.62,1.4084507042253522,86.02000000000001,,,2025-08-28 14:47:14,2025-08-28 14:47:14,
651,180357179,TT Elite Series,Kacper Glazowski,Miroslav Sklensky,2025-08-29 03:10:00,Total,Under U 74.5,74.5,1.83,1.3333333333333333,37.25000000000001,,,2025-08-28 14:47:14,2025-08-28 14:47:14,
652,180357192,TT Elite Series,Josef Braun,Kacper Petas,2025-08-29 03:15:00,To Win,Home,,2.0,1.0752688172043012,85.99999999999999,,,2025-08-28 14:47:14,2025-08-28 14:47:14,
653,180357193,TT Elite Series,Dawid Michna,Martin Olejnik,2025-08-29 03:40:00,To Win,Home,,2.75,1.923076923076923,43.00000000000001,,,2025-08-28 14:47:14,2025-08-28 14:47:14,
654,180357194,TT Elite Series,Jan Zandecki,Josef Braun,2025-08-29 04:00:00,To Win,Home,,2.0,1.5384615384615388,29.999999999999982,,,2025-08-28 14:47:14,2025-08-28 14:47:14,
655,180357183,TT Elite Series,Kacper Glazowski,Michal Murawski,2025-08-29 04:45:00,To Win,Home,,2.75,1.25,120.00000000000001,,,2025-08-28 14:47:15,2025-08-28 14:47:15,
656,180357183,TT Elite Series,Kacper Glazowski,Michal Murawski,2025-08-29 04:45:00,Total,Under U 73.5,73.5,1.83,1.5384615384615383,18.95000000000001,,,2025-08-28 14:47:15,2025-08-28 14:47:15,
657,180357197,TT Elite Series,Dawid Michna,Josef Braun,2025-08-29 04:50:00,To Win,Away,,1.83,1.0752688172043012,70.19,,,2025-08-28 14:47:15,2025-08-28 14:47:15,
658,180357197,TT Elite Series,Dawid Michna,Josef Braun,2025-08-29 04:50:00,Total,Under U 75.5,75.5,1.83,1.5384615384615383,18.95000000000001,,,2025-08-28 14:47:15,2025-08-28 14:47:15,
659,180357198,TT Elite Series,Martin Olejnik,Adam Dosz,2025-08-29 05:10:00,To Win,Home,,2.1,1.4285714285714286,47.0,,,2025-08-28 14:47:15,2025-08-28 14:47:15,
660,180357201,TT Elite Series,Kacper Glazowski,Karol Strowski,2025-08-29 05:30:00,Total,Under U 73.5,73.5,1.83,1.5384615384615383,18.95000000000001,,,2025-08-28 14:47:15,2025-08-28 14:47:15,
665,180360952,Czech Liga Pro,Jakub Levicky,Roman Guliak,2025-08-29 07:00:00,To Win,Home,,2.5,1.3333333333333333,87.5,,,2025-08-28 15:01:15,2025-08-28 15:01:15,
669,180360975,Czech Liga Pro,Jakub Levicky,Zdenek Balusek,2025-08-29 08:30:00,To Win,Home,,3.25,1.3333333333333333,143.75,,,2025-08-28 15:01:16,2025-08-28 15:01:16,
670,180360977,Czech Liga Pro,Michal Chalupa,Patrik Pycha,2025-08-29 14:00:00,To Win,Home,,1.83,1.0,83.0,,,2025-08-28 15:45:56,2025-08-28 15:45:56,
679,180361003,Czech Liga Pro,Frantisek Just,Martin Sobisek,2025-08-29 16:00:00,To Win,Home,,2.62,1.4285714285714286,83.39999999999999,,,2025-08-28 15:45:57,2025-08-28 15:45:57,
684,180361037,Czech Liga Pro,Robin Pacha,Milan Klement,2025-08-29 20:00:00,To Win,Away,,2.5,1.25,100.00000000000003,,,2025-08-28 15:45:57,2025-08-28 15:45:57,
688,180360996,Czech Liga Pro,Petr Zmuda,Michal Chalupa,2025-08-29 15:30:00,To Win,Away,,1.83,1.0,83.0,,,2025-08-28 20:16:55,2025-08-28 20:16:55,
690,180361002,Czech Liga Pro,Michal Chalupa,Martin Vizek,2025-08-29 16:00:00,To Win,Home,,1.83,1.0,83.0,,,2025-08-28 20:16:55,2025-08-28 20:16:55,
691,180361002,Czech Liga Pro,Michal Chalupa,Martin Vizek,2025-08-29 16:00:00,Total,Under U 76.5,76.5,1.83,1.0,83.0,,,2025-08-28 20:16:55,2025-08-28 20:16:55,
694,180361015,Czech Liga Pro,Petr Sebera,Vladislav Hampejs,2025-08-29 18:00:00,To Win,Away,,1.9,1.0,89.99999999999999,,,2025-08-28 20:16:55,2025-08-28 20:16:55,
695,180361015,Czech Liga Pro,Petr Sebera,Vladislav Hampejs,2025-08-29 18:00:00,Total,Over O 77.5,77.5,1.83,1.0,83.0,,,2025-08-28 20:16:55,2025-08-28 20:16:55,
702,180361021,Czech Liga Pro,Matej Pycha,Josef Pelikan,2025-08-29 18:30:00,To Win,Home,,3.4,1.1111111111111112,206.0,,,2025-08-28 20:16:55,2025-08-28 20:16:55,
704,180361027,Czech Liga Pro,Marcel Pikous,Milan Klement,2025-08-29 19:00:00,To Win,Away,,2.62,1.25,109.60000000000004,,,2025-08-28 20:16:55,2025-08-28 20:16:55,
706,180361028,Czech Liga Pro,Vladislav Hampejs,Petr Zmuda,2025-08-29 19:00:00,To Win,Home,,2.1,1.0,110.00000000000001,,,2025-08-28 20:16:55,2025-08-28 20:16:55,
715,180361039,Czech Liga Pro,Frantisek Trojan,Matej Pycha,2025-08-29 20:00:00,To Win,Away,,2.2,1.1111111111111112,98.00000000000003,,,2025-08-28 20:16:55,2025-08-28 20:16:55,
718,180361045,Czech Liga Pro,Vladislav Hampejs,Jaroslav Bares,2025-08-29 20:30:00,To Win,Home,,1.83,1.0,83.0,,,2025-08-28 20:16:55,2025-08-28 20:16:55,
719,180361047,Czech Liga Pro,Pavel Berdych,Josef Pelikan,2025-08-29 20:30:00,To Win,Home,,3.25,1.6666666666666667,94.99999999999999,,,2025-08-28 20:16:55,2025-08-28 20:16:55,
721,180361051,Czech Liga Pro,Jan Sucharda,Michal Chalupa,2025-08-29 22:00:00,To Win,Away,,1.83,1.0,83.0,,,2025-08-28 20:16:56,2025-08-28 20:16:56,
725,180361057,Czech Liga Pro,Michal Chalupa,Jiri Louda,2025-08-29 23:00:00,To Win,Home,,2.0,1.0,100.0,,,2025-08-28 20:16:56,2025-08-28 20:16:56,
732,180361068,Czech Liga Pro,Michal Chalupa,Viktor Vejvoda,2025-08-30 00:30:00,To Win,Home,,1.83,1.0,83.0,1.0,0.8300000000000001,2025-08-28 20:16:56,2025-08-30 08:18:37,Michal Chalupa
737,180361077,Czech Liga Pro,Martin Sopko,Michal Chalupa,2025-08-30 02:00:00,To Win,Away,,1.9,1.0,89.99999999999999,0.0,-1.0,2025-08-28 20:16:56,2025-08-30 08:18:37,Martin Sopko
742,180388912,TT Cup,Jan Spiegel,Radek Libovicky,2025-08-29 06:20:00,To Win,Home,,2.2,1.6363636363636365,34.44444444444444,,,2025-08-29 01:15:42,2025-08-29 01:15:42,
743,180388912,TT Cup,Jan Spiegel,Radek Libovicky,2025-08-29 06:20:00,Total,Under U 75.5,75.5,1.83,1.3571428571428572,34.8421052631579,,,2025-08-29 01:15:42,2025-08-29 01:15:42,
744,180388913,TT Cup,Vojtech Hruska,David Mutl,2025-08-29 06:50:00,Total,Under U 72.5,72.5,1.83,1.1764705882352942,55.55,,,2025-08-29 01:15:42,2025-08-29 01:15:42,
745,180389060,TT Cup,David Vesecky,Pavel Benes,2025-08-29 06:55:00,Total,Under U 73.5,73.5,1.83,1.25,46.40000000000002,,,2025-08-29 01:15:42,2025-08-29 01:15:42,
746,180388914,TT Cup,Jan Spiegel,David Mutl,2025-08-29 07:20:00,To Win,Home,,3.5,2.25,55.55555555555556,0.0,-1.0,2025-08-29 01:15:42,2025-08-29 14:15:37,David Mutl
747,180388914,TT Cup,Jan Spiegel,David Mutl,2025-08-29 07:20:00,Total,Under U 71.5,71.5,1.83,1.2666666666666666,44.47368421052632,1.0,0.8300000000000001,2025-08-29 01:15:42,2025-08-29 14:15:37,49
749,180388916,TT Cup,Radek Libovicky,Vojtech Hruska,2025-08-29 07:50:00,Total,Under U 75.5,75.5,1.83,1.25,46.40000000000002,,,2025-08-29 01:15:42,2025-08-29 01:15:42,
750,180388917,TT Cup,Jan Spiegel,Vojtech Hruska,2025-08-29 08:20:00,To Win,Home,,3.25,2.432432432432433,33.61111111111108,,,2025-08-29 01:15:42,2025-08-29 01:15:42,
751,180388917,TT Cup,Jan Spiegel,Vojtech Hruska,2025-08-29 08:20:00,Total,Under U 72.5,72.5,1.83,1.3571428571428572,34.8421052631579,,,2025-08-29 01:15:42,2025-08-29 01:15:42,
752,180389063,TT Cup,Pavel Benes,Daniel Hyza,2025-08-29 08:25:00,Total,Under U 74.5,74.5,1.83,1.1764705882352942,55.55,0.0,-1.0,2025-08-29 01:15:42,2025-08-29 14:15:37,91
753,180388918,TT Cup,David Mutl,Radek Libovicky,2025-08-29 08:50:00,Total,Under U 75.5,75.5,1.83,1.1764705882352942,55.55,,,2025-08-29 01:15:42,2025-08-29 01:15:42,
754,180389064,TT Cup,David Vesecky,Daniel Hyza,2025-08-29 08:55:00,Total,Under U 75.5,75.5,1.83,1.1764705882352942,55.55,,,2025-08-29 01:15:42,2025-08-29 01:15:42,
756,180389214,TT Cup,Vojtech Leska,Vaclav Nykl,2025-08-29 10:20:00,Total,Under U 72.5,72.5,1.83,1.1333333333333333,61.47058823529412,,,2025-08-29 01:15:42,2025-08-29 01:15:42,
757,180389378,TT Cup,Roman Urban,Jakub Rolik,2025-08-29 10:40:00,To Win,Home,,2.75,1.7241379310344829,59.499999999999986,,,2025-08-29 01:15:42,2025-08-29 01:15:42,
758,180389217,TT Cup,Ondrej Sebek,Martin Novak,2025-08-29 10:50:00,To Win,Home,,2.1,1.5503875968992247,35.45000000000002,,,2025-08-29 01:15:42,2025-08-29 01:15:42,
759,180389217,TT Cup,Ondrej Sebek,Martin Novak,2025-08-29 10:50:00,Total,Under U 75.5,75.5,1.83,1.25,46.40000000000002,,,2025-08-29 01:15:42,2025-08-29 01:15:42,
761,180389218,TT Cup,Vojtech Leska,Martin Novak,2025-08-29 11:20:00,Total,Under U 74.5,74.5,1.83,1.0625,72.23529411764706,,,2025-08-29 01:15:42,2025-08-29 01:15:42,
762,180389219,TT Cup,Vaclav Nykl,Ondrej Sebek,2025-08-29 11:50:00,Total,Under U 75.5,75.5,1.83,1.3333333333333333,37.25000000000001,,,2025-08-29 01:15:42,2025-08-29 01:15:42,
764,180389220,TT Cup,Vojtech Leska,Ondrej Sebek,2025-08-29 12:20:00,Total,Under U 74.5,74.5,1.83,1.2142857142857144,50.70588235294118,,,2025-08-29 01:15:42,2025-08-29 01:15:42,
767,180389222,TT Cup,Martin Novak,Vaclav Nykl,2025-08-29 12:50:00,Total,Under U 75.5,75.5,1.83,1.1764705882352942,55.55,,,2025-08-29 01:15:43,2025-08-29 01:15:43,
779,180357207,TT Elite Series,Kacper Glazowski,Miroslav Sklensky,2025-08-29 11:30:00,Total,Under U 74.5,74.5,1.83,1.0526315789473684,73.85,,,2025-08-29 08:19:55,2025-08-29 08:19:55,
800,180357235,TT Elite Series,Marcin Marchlewski,Krystian Kolodziej,2025-08-29 15:55:00,To Win,Home,,6.5,2.2857142857142856,184.375,,,2025-08-29 08:19:56,2025-08-29 08:19:56,
805,180357252,TT Elite Series,Kacper Marchlewski,Miroslaw Piecowski,2025-08-29 16:45:00,To Win,Away,,2.62,1.5000000000000004,74.66666666666664,,,2025-08-29 08:19:56,2025-08-29 08:19:56,
810,180357240,TT Elite Series,Karol Strowski,Szymon Sporek,2025-08-29 17:25:00,To Win,Away,,2.5,1.25,100.00000000000003,,,2025-08-29 08:19:56,2025-08-29 08:19:56,
815,180357243,TT Elite Series,Karol Strowski,Marcin Marchlewski,2025-08-29 18:35:00,To Win,Away,,3.75,1.6,134.375,,,2025-08-29 08:19:57,2025-08-29 08:19:57,
827,180357263,TT Elite Series,Dariusz Szlubowski,Miroslaw Piecowski,2025-08-29 20:40:00,To Win,Away,,3.25,1.5000000000000004,116.6666666666666,,,2025-08-29 08:19:57,2025-08-29 08:19:57,
844,180357276,TT Elite Series,Krystian Kolodziej,Piotr Chlodnicki,2025-08-30 00:40:00,To Win,Away,,5.0,2.380952380952381,109.99999999999999,0.0,-1.0,2025-08-29 08:19:58,2025-08-30 08:18:37,Krystian Kolodziej
866,180412694,TT Elite Series,Adam Dosz,Kacper Petas,2025-08-30 09:10:00,Total,Under U 75.5,75.5,1.83,1.1428571428571428,60.12500000000001,,,2025-08-29 08:19:59,2025-08-29 08:19:59,
884,180421400,Czech Liga Pro,Vaclav Kosar,Matej Pycha,2025-08-30 23:00:00,To Win,Away,,3.4,1.1111111111111112,206.0,,,2025-08-29 14:15:33,2025-08-29 14:15:33,
887,180421403,Czech Liga Pro,Pavel Berdych,Milos Pospisil,2025-08-30 23:30:00,To Win,Away,,2.0,1.25,60.00000000000001,0.0,-1.0,2025-08-29 14:15:33,2025-08-31 08:18:00,Pavel Berdych
897,180421416,Czech Liga Pro,Tibor Kolenic,Kamil Novak,2025-08-31 01:00:00,To Win,Home,,3.4,2.0,70.0,1.0,2.4,2025-08-29 14:15:34,2025-08-31 08:18:00,Tibor Kolenic
899,180421417,Czech Liga Pro,Milos Pospisil,Matej Pycha,2025-08-31 01:30:00,To Win,Home,,2.2,1.25,76.00000000000003,1.0,1.2000000000000002,2025-08-29 14:15:34,2025-08-31 08:18:00,Milos Pospisil
901,180421420,Czech Liga Pro,Jaromir Cernik,Vaclav Kosar,2025-08-31 02:00:00,To Win,Home,,3.75,2.0,87.5,1.0,2.75,2025-08-29 14:15:34,2025-08-31 08:18:00,Jaromir Cernik
909,180421425,Czech Liga Pro,Frantisek Briza,Kamil Novak,2025-08-31 02:30:00,To Win,Home,,3.25,2.0,62.5,0.0,-1.0,2025-08-29 14:15:34,2025-08-31 08:18:00,Kamil Novak
955,180421281,Czech Liga Pro,Alexander Hejduk,Leos Havrda,2025-08-30 08:30:00,To Win,Away,,3.75,2.0,87.5,,,2025-08-29 17:19:32,2025-08-29 17:19:32,
957,180421284,Czech Liga Pro,Ales Barton,Tomas Prosa,2025-08-30 08:30:00,Total,Under U 76.5,76.5,1.83,1.0,83.0,,,2025-08-29 17:19:32,2025-08-29 17:19:32,
965,180421290,Czech Liga Pro,Radim Sikora,Jiri Foltynek,2025-08-30 10:00:00,Total,Under U 77.5,77.5,1.83,1.0,83.0,,,2025-08-29 17:19:32,2025-08-29 17:19:32,
983,180421323,Czech Liga Pro,Robin Pacha,Oleksandr Kolisnyk,2025-08-30 12:30:00,To Win,Home,,2.2,1.3333333333333333,65.00000000000001,,,2025-08-29 17:19:33,2025-08-29 17:19:33,
988,180421327,Czech Liga Pro,Jiri Foltynek,Bohuslav Kaloc,2025-08-30 12:30:00,Total,Over O 73.5,73.5,1.83,1.0,83.0,,,2025-08-29 17:19:33,2025-08-29 17:19:33,
989,180421328,Czech Liga Pro,Jiri Zuzanek,Michal Chalupa,2025-08-30 14:00:00,To Win,Away,,2.0,1.0,100.0,,,2025-08-29 17:19:33,2025-08-29 17:19:33,
990,180421335,Czech Liga Pro,Jiri Pozarsky,Petr Zmuda,2025-08-30 14:30:00,To Win,Home,,1.61,1.0,61.00000000000001,,,2025-08-29 17:19:33,2025-08-29 17:19:33,
995,180421340,Czech Liga Pro,Michal Kratochvil,Jakub Pilch,2025-08-30 14:30:00,To Win,Away,,2.5,1.3333333333333333,87.5,,,2025-08-29 17:19:33,2025-08-29 17:19:33,
996,180421341,Czech Liga Pro,Michal Chalupa,Jiri Pozarsky,2025-08-30 15:00:00,To Win,Home,,2.0,1.0,100.0,,,2025-08-29 17:19:33,2025-08-29 17:19:33,
997,180421341,Czech Liga Pro,Michal Chalupa,Jiri Pozarsky,2025-08-30 15:00:00,Total,Under U 77.5,77.5,1.83,1.0,83.0,,,2025-08-29 17:19:33,2025-08-29 17:19:33,
1005,180421349,Czech Liga Pro,Jaromir Cernik,Radek Golis,2025-08-30 15:30:00,To Win,Home,,2.5,1.5384615384615388,62.49999999999998,,,2025-08-29 17:19:33,2025-08-29 17:19:33,
1007,180421352,Czech Liga Pro,Jiri Zuzanek,Jiri Pozarsky,2025-08-30 16:00:00,To Win,Away,,1.66,1.0,65.99999999999999,,,2025-08-29 17:19:33,2025-08-29 17:19:33,
1009,180421354,Czech Liga Pro,Radek Golis,Milos Pospisil,2025-08-30 16:00:00,To Win,Away,,2.2,1.25,76.00000000000003,,,2025-08-29 17:19:33,2025-08-29 17:19:33,
1011,180421357,Czech Liga Pro,Michal Chalupa,Petr Zmuda,2025-08-30 16:30:00,To Win,Home,,1.72,1.0,72.0,,,2025-08-29 17:19:33,2025-08-29 17:19:33,
1023,180440137,TT Cup,Jiri Cermak,Jaroslav Zamyslicky,2025-08-30 08:20:00,Total,Under U 72.5,72.5,1.83,1.4285714285714286,28.09999999999999,,,2025-08-29 20:15:52,2025-08-29 20:15:52,
1024,180440138,TT Cup,Michal Dere,David Nosek,2025-08-30 08:50:00,Total,Under U 75.5,75.5,1.8,1.222222222222222,47.27272727272729,,,2025-08-29 20:15:52,2025-08-29 20:15:52,
1025,180440219,TT Cup,Pavel Cibik,Frantisek Dvorak,2025-08-30 11:20:00,To Win,Home,,2.62,2.0,31.000000000000007,,,2025-08-29 20:15:53,2025-08-29 20:15:53,
1026,180440285,TT Cup,Marek Hluchy,Vojtech Koutnik,2025-08-30 11:25:00,Total,Under U 75.5,75.5,1.83,1.1666666666666667,56.85714285714285,,,2025-08-29 20:15:53,2025-08-29 20:15:53,
1027,180440220,TT Cup,Jean-Baptiste Cousin,Tomas Rein,2025-08-30 11:50:00,Total,Over O 72.5,72.5,1.83,1.4,30.714285714285726,,,2025-08-29 20:15:53,2025-08-29 20:15:53,
1028,180440289,TT Cup,Vojtech Koutnik,Ondrej Knazik,2025-08-30 13:25:00,Total,Under U 75.5,75.5,1.83,1.5,21.999999999999996,,,2025-08-29 20:15:53,2025-08-29 20:15:53,
1033,180412785,TT Elite Series,Daniel Murawski,Marcin Marchlewski,2025-08-30 11:05:00,Total,Under U 75.5,75.5,1.83,1.1764705882352942,55.55,,,2025-08-30 08:18:34,2025-08-30 08:18:34,
1034,180412768,TT Elite Series,Adam Dosz,Artur Daniel,2025-08-30 11:10:00,Total,Under U 72.5,72.5,1.83,1.25,46.40000000000002,,,2025-08-30 08:18:34,2025-08-30 08:18:34,
1037,180412788,TT Elite Series,Gracjan Kesik,Marcin Marchlewski,2025-08-30 12:20:00,Total,Under U 71.5,71.5,1.83,1.2,52.500000000000014,,,2025-08-30 08:18:35,2025-08-30 08:18:35,
1038,180412771,TT Elite Series,Artur Daniel,Kacper Petas,2025-08-30 12:25:00,Total,Under U 75.5,75.5,1.83,1.1764705882352942,55.55,,,2025-08-30 08:18:35,2025-08-30 08:18:35,
1041,180412774,TT Elite Series,Artur Daniel,Jan Zandecki,2025-08-30 13:40:00,Total,Under U 75.5,75.5,1.83,1.1111111111111112,64.70000000000002,,,2025-08-30 08:18:35,2025-08-30 08:18:35,
1043,180412794,TT Elite Series,Piotr Maruszak,Marcin Marchlewski,2025-08-30 14:45:00,Total,Under U 75.5,75.5,1.83,1.25,46.40000000000002,,,2025-08-30 08:18:35,2025-08-30 08:18:35,
1044,180412778,TT Elite Series,Jan Zandecki,Kacper Petas,2025-08-30 15:10:00,Total,Under U 75.5,75.5,1.83,1.1764705882352942,55.55,,,2025-08-30 08:18:35,2025-08-30 08:18:35,
1047,180412737,TT Elite Series,Szymon Sporek,Mateusz Czernik,2025-08-30 16:45:00,To Win,Away,,2.5,1.5384615384615388,62.49999999999998,,,2025-08-30 08:18:35,2025-08-30 08:18:35,
1048,180412738,TT Elite Series,Piotr Chlodnicki,Maciej Nowalinski,2025-08-30 17:05:00,To Win,Home,,3.25,2.0,62.5,,,2025-08-30 08:18:35,2025-08-30 08:18:35,
1051,180412740,TT Elite Series,Szymon Sporek,Krystian Kolodziej,2025-08-30 17:55:00,To Win,Home,,2.2,1.2658227848101267,73.8,,,2025-08-30 08:18:35,2025-08-30 08:18:35,
1053,180412741,TT Elite Series,Maciej Nowalinski,Karol Wisniewski,2025-08-30 18:20:00,Total,Under U 75.5,75.5,1.83,1.25,46.40000000000002,,,2025-08-30 08:18:35,2025-08-30 08:18:35,
1057,180412743,TT Elite Series,Mateusz Czernik,Krystian Kolodziej,2025-08-30 19:05:00,To Win,Home,,6.5,2.0,225.0,,,2025-08-30 08:18:35,2025-08-30 08:18:35,
1058,180412744,TT Elite Series,Maciej Nowalinski,Szymon Sporek,2025-08-30 19:30:00,To Win,Away,,2.1,1.4285714285714286,47.0,,,2025-08-30 08:18:36,2025-08-30 08:18:36,
1063,180412747,TT Elite Series,Maciej Nowalinski,Mateusz Czernik,2025-08-30 20:40:00,To Win,Away,,4.0,2.0,100.0,,,2025-08-30 08:18:36,2025-08-30 08:18:36,
1064,180412747,TT Elite Series,Maciej Nowalinski,Mateusz Czernik,2025-08-30 20:40:00,Total,Under U 70.5,70.5,1.83,1.2,52.500000000000014,,,2025-08-30 08:18:36,2025-08-30 08:18:36,
1066,180412749,TT Elite Series,Piotr Chlodnicki,Krystian Kolodziej,2025-08-30 21:35:00,To Win,Home,,5.0,2.857142857142857,74.99999999999999,,,2025-08-30 08:18:36,2025-08-30 08:18:36,
1068,180412712,TT Elite Series,Krystian Kolodziej,Szymon Sporek,2025-08-30 22:20:00,To Win,Away,,2.2,1.2658227848101267,73.8,1.0,1.2000000000000002,2025-08-30 08:18:36,2025-08-31 08:18:01,Szymon Sporek
1069,180412716,TT Elite Series,Szymon Sporek,Mateusz Czernik,2025-08-30 23:55:00,To Win,Away,,2.5,1.5384615384615388,62.49999999999998,0.0,-1.0,2025-08-30 08:18:36,2025-08-31 08:18:01,Szymon Sporek
1072,180412720,TT Elite Series,Mateusz Czernik,Krystian Kolodziej,2025-08-31 01:35:00,To Win,Home,,6.5,2.0,225.0,0.0,-1.0,2025-08-30 08:18:36,2025-08-31 08:18:01,Krystian Kolodziej
1078,180468668,TT Cup,Michal Nemec,Dominik Lafek,2025-08-30 14:20:00,Total,Under U 74.5,74.5,1.83,1.25,46.40000000000002,,,2025-08-30 14:15:13,2025-08-30 14:15:13,
1079,180468669,TT Cup,Filip Musil,Radek Zeman,2025-08-30 14:50:00,Total,Under U 75.5,75.5,1.83,1.4285714285714286,28.09999999999999,0.0,-1.0,2025-08-30 14:15:13,2025-08-30 20:14:42,76
1080,180468764,TT Cup,Petr Kotrbaty,Pavel Benes,2025-08-30 14:55:00,Total,Under U 75.5,75.5,1.83,1.4285714285714286,28.09999999999999,,,2025-08-30 14:15:13,2025-08-30 14:15:13,
1081,180468670,TT Cup,Michal Nemec,Radek Zeman,2025-08-30 15:20:00,Total,Under U 75.5,75.5,1.83,1.4285714285714286,28.09999999999999,,,2025-08-30 14:15:13,2025-08-30 14:15:13,
